valence,year,acousticness,artists,danceability,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Genre,duration_min
221.0,2017,193.0,"['Kurt Hugo Schneider', 'Christina Grimmie', 'Sam Tsui']",439.0,0.751,0,0QfmQhr5npxuWQ4zzUDUhB,4.61e-05,9,0.0577,-7.632,1,Just A Dream,71.0,2017-11-14,0.0527,164.103,Pop,4.3933
0.678,2017,0.164,['Greta Van Fleet'],362.0,928.0,0,1BfR5GMOgW0peHkPxrwf11,1.61e-05,2,315.0,-4015.0,1,Safari Song,64.0,2017-11-10,0.0503,"175,868",Pop,3.9099999999999997
35.0,2017,0.558,['Novo Amor'],334.0,397.0,0,0u4rkpmNtgcFxYHepnVF4v,0.0008825,7,126.0,-7.993,1,Carry You,66.0,2017-05-26,0.0284,"93,445",Pop,4.551783333333334
774.0,2017,518.0,['Trinidad Cardona'],757.0,769.0,1,5ZJ9wxMqAhIOekYLmukc2L,0.0,5,334.0,-6291.0,0,Jennifer,62.0,2017-09-11,0.0992,"124,129",Pop,3.5589999999999997
0.0,2017,762.4442,['Granular'],0.0,2.03e-05,0,2eWqBNH136U8Et0UTxBacB,0.0008825,1,0.0954,-27.194,1,White Noise - BP 228 hz,64.0,2017-10-14,0.0,0,Pop,1.7419333333333333
615.0,2017,0.0259,"['Quality Control', 'Lil Baby', 'Kodak Black', 'Quavo', 'Moneybagg Yo']",911.0,637.0,1,49K3jbwZmZKaDGTfjpIVg0,0.0,1,104.0,-7251.0,1,My Dawg,59.0,2017-12-08,112.0,"133,036",Pop,5.295016666666667
532.0,2017,0.0407,"['Drake', '2 Chainz', 'Young Thug']",903.0,439.0,1,0xl1w2q4VLojeXp4JfazPL,0.0,8,138.0,-11813.0,1,Sacrifices,62.0,2017-03-18,292.43835,"139,112",Pop,5.12655
312.0,2017,158.0,"['Kygo', 'Miguel']",0.689,505.0,0,6xTU6B6nFwKKTSZ9ySXS80,0.0,0,138.0,-6.389,1,Remind Me to Forget,66.0,2017-11-03,0.0933,"99,017",Pop,3.62155
307.0,2017,762.4442,['Phoebe Bridgers'],215.0,263.0,0,2Tbym0L4Xlox9nol0YzPct,0.00028,11,0.0919,-14416.0,1,Funeral,62.0,2017-09-22,0.0378,"172,332",Pop,3.8728833333333332
272.0,2017,134.0,"['Avicii', 'Rita Ora']",655.0,0.666,0,75NhhYjHO43mvZgYtnXgti,2.12e-05,5,0.0683,-5309.0,1,Lonely Together (feat. Rita Ora),71.0,2017-08-10,0.0612,"102,977",Pop,3.0302000000000002
639.0,2017,0.0868,['Red Velvet'],0.839,902.0,0,42tFTth2jcF7iSo0RBjfJF,0.0008825,1,272.0,-3612.0,0,Peek-A-Boo,69.0,2017-11-17,0.0536,"114,953",Pop,3.1508333333333334
0.0626,2017,0.0223,['Oliver Francis'],631.0,675.0,0,6q22ySlGYH8PEcciOeN1Ki,0.0008825,3,358.0,-9.83,1,Aahhyeahh,61.0,2017-04-03,0.0634,"144,985",Pop,3.0915166666666667
133.0,2017,762.4442,['Loren Allred'],382.0,0.0541,0,6f8b6mxNNDJdE5tC4MCTxt,2.88e-06,9,0.0832,-19376.0,1,Never Enough (Reprise),66.0,2017-12-08,0.03,"82,486",Pop,1.5179583333333329
611.0,2017,0.96,['Louie Zong'],0.707,234.0,0,4MVk79dmYqi7HQs0bMgboy,0.0008825,7,124.0,-16523.0,1,Ghost Duet,62.0,2017-10-31,0.0864,"78,036",Pop,1.5179583333333329
237.0,2017,0.00273,"['Machine Gun Kelly', 'Hailee Steinfeld']",524.0,772.0,0,77lGafvlU68CeHgB2pkHC9,0.000169,7,224.0,-6.696,0,At My Best (feat. Hailee Steinfeld),63.0,2017-05-12,152.0,"169,855",Pop,3.3328833333333336
925.0,2017,307.0,['Samsa'],0.54,0.744,1,6kVku2CoE7fbD29miiutzw,8.95e-05,1,103.0,-10942.0,1,Butterflies,60.0,2017-05-16,292.43835,"92,207",Pop,3.319733333333333
201.0,2017,0.0152,['Machine Gun Kelly'],664.0,597.0,1,7IHznpBxFDKwGSFFZitRk2,0.0008825,0,0.0915,-8835.0,1,Habits,61.0,2017-05-12,0.0437,143.99,Pop,3.335266666666667
0.0237,2017,125.0,['Sample Rain Library'],112.0,536.0,0,5fhZ8Pd7ieNCeebaLZDjN3,0.0008825,0,385.0,-19770.898999999998,0,Ambiente Lluvia,63.0,2017-04-12,0.072,"95,393",Pop,4.29055
612.0,2017,246.0,['Linked Horizon'],435.0,953.0,0,27iksNpaur1CcH0w8703by,0.0,0,123.0,-5.327,1,Shinzo wo Sasageyo! - TV Size,67.0,2017-04-02,0.0423,"79,959",Pop,1.5179583333333329
929.0,2017,0.35,['HoodRich Pablo Juan'],861.0,627.0,1,7Ay41oJQbfdIrhfNy46PuD,0.0,4,112.0,-6438.0,1,We Don't Luv Em,62.0,2017-10-06,292.43835,"139,989",Pop,3.1016
0.427,2017,0.00264,['Stone Sour'],481.0,945.0,0,5jsDxDkJ1PqyYUWhDMr86B,0.0,1,135.0,-5468.0,1,Song #3,64.0,2017-06-30,0.0813,"157,059",Pop,4.27555
325.0,2017,565.0,['Tee Grizzley'],895.0,698.0,1,6iF5JgF1GNUQwlnsgnMzUu,0.0,1,305.0,-6575.0,1,No Effort,59.0,2017-04-07,207.0,"99,998",Pop,3.217
0.668,2017,319.0,"['Calvin Harris', 'Kehlani', 'Lil Yachty', 'Funk Wav']",0.776,589.0,1,0pJPdSVti6cTM1Q6xYGmcf,0.0,9,0.0715,-4543.0,0,Faking It (feat. Kehlani & Lil Yachty),62.0,2017-06-30,115.0,"120,034",Pop,4.00155
119.0,2017,0.144,['PARTYNEXTDOOR'],424.0,419.0,1,16aNJYinJv9AAetWD5yJen,0.0,1,174.0,-8503.0,1,Freak in You,62.0,2017-06-02,0.054,86.5,Pop,4.539
0.432,2017,0.0884,"['Nicki Minaj', 'Drake', 'Lil Wayne']",867.0,0.558,1,7KcGEssn7BnJdTgildK5y0,4.05e-06,1,434.8503,-6975.0,1,No Frauds,63.0,2017-03-10,258.0,"139,061",Pop,4.5408833333333325
339.0,2017,0.0371,"['MadeinTYO', 'Big Sean']",831.0,0.47,1,72UCHNyJcymw81x0AKevho,0.0,1,0.144,-7.48,0,Skateboard P (feat. Big Sean),61.0,2017-02-15,292.43835,75.474,Pop,4.03845
623.0,2017,315.0,['Dan Auerbach'],0.559,466.0,0,3MJov5mT64K42o1Rffhblq,0.0008825,5,0.0933,-6769.0,1,Never in My Wildest Dreams,64.0,2017-06-02,0.0362,117.21,Pop,2.933783333333333
0.148,2017,381.0,"['Tyler, The Creator', 'Estelle']",423.0,456.0,1,6ACiYjq5Q7e6BlhZEHz7cd,0.0008825,2,0.12,-8.45,0,Garden Shed (feat. Estelle),62.0,2017-07-21,0.0579,"112,984",Pop,3.73245
285.0,2017,0.559,"['Louis The Child', 'Chelsea Cutler']",618.0,0.59,0,7LtqwGP2UIj0FHbOsqm6VG,3.42e-05,11,208.0,-7751.0,0,Slow Down Love,60.0,2017-03-24,292.43835,"127,275",Pop,2.6315166666666667
313.0,2017,0.0263,['ZAYN'],452.0,688.0,0,5y4XJ9UFS5eOdoYPF5pSAE,0.0,0,0.11,-4.84,0,There You Are,69.0,,0.0385,76.99,Pop,3.3266666666666667
0.0973,2017,737.0,['XXXTENTACION'],0.57,285.0,1,5xbrhx2tMMcN68IT3cJbhS,0.0008825,9,108.0,-14125.0,0,Ayala (Outro),64.0,2017-08-25,0.0381,"83,485",Pop,1.6617833333333332
0.0951,2017,102.0,"['ZAYN', 'Sia']",259.0,0.437,0,3e7sxremeOE3wTySiOhGiP,1.32e-06,11,106.0,-6589.0,0,Dusk Till Dawn (feat. Sia) - Radio Edit,72.0,,0.0386,"180,042",Pop,3.9833333333333334
0.64,2017,58.0,"['Jeezy', 'J. Cole', 'Kendrick Lamar']",0.64,0.849,1,2j8MsmmNqmc6UBEA54KOlY,0.0,2,303.0,-5684.0,1,"American Dream (feat. J. Cole, Kendrick Lamar)",60.0,2017-12-15,153.0,"76,983",Pop,4.150666666666667
301.0,2017,0.0043,['Lil Uzi Vert'],623.0,0.58,1,5tRmoZRoupvMYPV1oezFrH,0.0,8,394.0,-7.076,1,X,60.0,2017-08-25,292.43835,"163,159",Pop,2.8966333333333334
525.0,2017,325.0,"['Kid Trunks', 'XXXTENTACION']",0.793,312.0,1,7dI3HTnuicC2aKkXigoFS2,0.0008825,3,111.0,-12.01,0,777,63.0,2017-07-14,0.0602,84.97,Pop,3.0117833333333333
393.0,2017,0.0359,['Rejjie Snow'],0.72,562.0,0,7Es2OBtD2DPHfz6gqSWH8Z,0.0,2,126.0,-7642.0,1,ACID TRIP,58.0,2017-05-17,0.0367,"98,943",Pop,3.1382166666666667
301.0,2017,762.4442,['Ronald Emery'],394.0,0.0281,0,2ahwerIzRcGeSMQnZ2DDJa,0.0008825,1,108.0,-23.71,1,Ho hey,65.0,2017-04-26,0.0666,"200,615",Pop,3.54
333.0,2017,0.0137,"['Plies', 'Kodak Black']",0.559,531.0,1,1fnRwgZLgAYMM1dVL1oqwG,0.0,10,293.0,-6981.0,0,Real Hitta (feat. Kodak Black),58.0,2017-05-12,292.43835,144.367,Pop,3.8612333333333333
421.0,2017,0.00195,['Movements'],565.0,778.0,0,6AgtouHw1KrKy1PsoLjY3o,0.0008825,2,156.0,-5475.0,1,Daylily,60.0,2017-10-20,28.0,"104,067",Pop,3.4808833333333333
1e-05,2017,0.14,['Sample Rain Library'],146.0,0.00279,0,6IMPIkbRTfw1GIb4w270Vr,0.0008825,2,434.8503,-19075.0,0,Dark Rain Sound,63.0,2017-04-12,0.0676,"106,126",Pop,3.6341666666666668
445.0,2017,0.42,['TWICE'],722.0,903.0,0,4P66rfizAl2nIJCICSMymC,0.000371,4,118.0,-1261.0,0,Likey,69.0,2017-10-30,0.0331,"132,006",Pop,3.4635499999999997
327.0,2017,0.86,['Kudasaibeats'],785.0,222.0,0,00iwQgjIgoGO94BRBDyClo,0.0008825,8,106.0,-19770.898999999998,1,The Girl I Haven't Met,63.0,2017-12-20,0.0418,"139,885",Pop,3.25
0.33,2017,0.00389,"['Huncho Jack', 'Travis Scott', 'Quavo']",0.668,0.844,1,628Ueb4sRiXApObhcU9iPU,0.0008825,1,119.0,-4151.0,1,Black & Chinese,64.0,2017-12-21,0.0956,"159,108",Pop,2.86695
414.0,2017,379.0,"['Gucci Mane', '2 Chainz', 'Young Dolph']",0.704,0.558,1,5HtziFfFGxXpugCqZaAHoY,0.000111,1,407.0,-6.042,1,Both Eyes Closed (feat. 2 Chainz and Young Dolph),59.0,2017-05-26,287.0,163.964,Pop,4.333483333333334
0.35,2017,0.00187,['Nothing More'],461.0,892.0,1,4A0LV6W7IUKPP2pyAZ356E,1.34e-06,6,0.0942,-4807.0,0,Go To War,61.0,2017-09-15,0.0901,137.35,Pop,4.0866
0.64,2017,0.0583,"['Yandel', 'Bad Bunny']",0.808,0.69,0,1LszjjoVwDDZcWUQbzeDLG,0.0,1,103.0,-4151.0,1,Explícale (feat. Bad Bunny),67.0,2017-09-08,0.148,"125,086",Pop,3.7191166666666664
0.724,2017,0.0256,"['Lil Uzi Vert', 'Quavo', 'Travis Scott']",733.0,777.0,0,53MHr9cjIlwet0mpmqNvjC,0.0,8,239.0,-2.83,0,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",58.0,2017-03-02,0.0791,"88,494",Pop,3.6260166666666667
0.592,2017,214.0,"['Tourist', 'Ardyn']",519.0,843.0,0,7eSWgAlmLPXbGxgH3RNoWh,0.000446,11,0.21,-6.508,1,We Stayed Up All Night,63.0,2017-06-28,0.0431,84.997,Pop,4.429316666666667
0.558,2017,184.0,['gianni & kyle'],688.0,551.0,1,15VIPlqNYLgN6T43kBAClE,0.0,0,159.0,-6299.0,0,pop a pill,61.0,2017-10-18,229.0,"162,118",Pop,3.0134666666666665
547.0,2017,0.0539,"['Tyler, The Creator']",0.549,725.0,1,430qNtapCS3Ue1yoSql1oV,3.52e-05,1,0.148,-7239.0,1,I Ain't Got Time!,62.0,2017-07-21,292.43835,"108,822",Pop,3.4377833333333334
726.0,2017,0.00705,['Sir Sly'],743.0,733.0,0,17aDyX39gb1iV1ZWvD1ffE,0.0008825,2,0.0565,-5.576,1,High,61.0,2017-06-30,0.0352,"122,975",Pop,3.86495
0.678,2017,0.0957,['$uicideBoy$'],0.819,862.0,1,4SfkdEVtC16VvjCyDvN60N,0.0008825,10,0.0853,-6641.0,0,I'm Done.,62.0,2017-09-07,0.0647,"99,966",Pop,2.6409833333333332
354.0,2017,294.0,"['Gucci Mane', 'The Weeknd']",0.76,476.0,1,2yuyaYAELoMG4ApV5wJsWR,0.0,8,0.1,-8103.0,1,Curve (feat. The Weeknd),62.0,2017-10-13,241.0,147.01,Pop,2.6998333333333333
569.0,2017,0.51,"['Tyler, The Creator', 'Jaden']",0.543,0.572,1,5SxlUF7J8tyFIEF22EomeP,7.23e-06,11,0.28,-8974.0,1,Pothole (feat. Jaden Smith),62.0,2017-07-21,292.43835,89.386,Pop,3.95
185.0,2017,617.0,['Yunggoth?'],434.0,0.656,1,1Dy3UTkDu5vO1cPgiFYdSE,0.0008825,10,107.0,-6063.0,1,Idk How to Kill Myself,63.0,2017-10-27,0.0375,"115,879",Pop,2.277
318.0,2017,0.0767,"['StayLoose', 'Bryce Fox']",611.0,562.0,1,0xx5CXMss5CFv2GPkg97aC,3.23e-06,1,118.0,-7849.0,0,Sociopath,64.0,2017-10-06,0.0874,"74,994",Pop,3.4137833333333334
236.0,2017,762.4442,['Elijah Who'],614.0,277.0,0,23gcQr3NRKzLXsP9H5jFQ1,0.0008825,1,0.0698,-11943.0,0,my new love,63.0,2017-09-29,42.0,84.938,Pop,1.5179583333333329
0.683,2017,0.36,['Anita Baker'],504.0,728.0,0,3Z6DV0jsGqCs4whsfda7lX,0.0,10,159.0,-5699.0,0,Sweet Love,57.0,2017-06-23,0.0234,"89,255",Pop,4.436683333333334
397.0,2017,331.0,['DPR LIVE'],597.0,486.0,0,2IgbYlOlFpiSFYnsqB39lM,0.0,8,0.14,-5893.0,1,Jasmine,64.0,2017-10-08,0.0986,137.68,Pop,3.3585166666666666
621.0,2017,55.0,['Midland'],622.0,763.0,0,2qcHhMi1MQBDEtzy8p4tRR,8.91e-06,9,315.0,-6.4,1,Drinkin' Problem,59.0,2017-09-22,0.0263,102,Pop,3.691116666666667
213.0,2017,0.0272,"['Gorillaz', 'Popcaan']",383.0,621.0,0,7l9CE3wmEGOUYw1j4ETjnL,0.0,6,0.427,-5.878,0,Saturnz Barz (feat. Popcaan),65.0,2017-04-28,113.0,"80,051",Pop,3.0317833333333337
782.0,2017,417.0,['BOL4'],659.0,799.0,0,3mmLyEhphJAaW7hyEXAD8l,0.0,1,0.0562,-2849.0,0,Some,73.0,2017-09-28,0.0629,103.99,Pop,3.022883333333333
483.0,2017,696.0,['Summer Salt'],691.0,546.0,0,2WrzwxqDxBWcWYkk9DAJ9j,0.0008825,5,302.0,-7.33,1,Candy Wrappers,61.0,2017-07-18,0.0263,"95,047",Pop,3.2403
0.681,2017,0.0216,['Louis Tomlinson'],541.0,0.69,1,3zxrecYFao03IrrcyFiaMU,0.0,3,257.0,-5391.0,1,Miss You,70.0,2017-12-01,206.0,"180,239",Pop,3.0337666666666667
411.0,2017,0.0802,"['Ty Dolla $ign', 'Nathaniel Alford', 'Twice As Nice', 'Lil Wayne', 'The-Dream']",645.0,541.0,1,270aLuFCbX32hhBr8MQyPM,0.0,10,325.0,-6312.0,0,Love U Better (feat. Lil Wayne & The-Dream),62.0,2017-10-27,0.0385,"95,061",Pop,3.0313333333333334
1e-05,2017,121.0,['Rain Storm Sample Library'],153.0,996.0,0,1LjsSXsKZ4mi7eP6NA8Au8,0.0008825,10,434.8503,-16574.0,0,Serenity Rain,62.0,2017-04-12,47.0,"94,976",Pop,2.9503666666666666
362.0,2017,762.4442,['Lauv'],454.0,151.0,0,2uQNcZYa0SEbfW4cj0d9OS,0.0,9,0.0792,-13444.0,1,I Like Me Better - Recorded at Spotify Studios NYC,67.0,2017-07-19,0.06,"90,187",Pop,3.3780833333333335
121.0,2017,395.0,"['Kasbo', 'Chelsea Cutler']",478.0,634.0,0,05IyD7K9Q4lgu8W4Xfi9Lx,0.0008825,0,434.8503,-6.092,1,Found You,59.0,2017-04-04,0.0728,"180,185",Pop,3.266833333333333
0.00447,2017,0.689,"['Rain Sounds', 'Mindfulness Meditation Music Spa Maestro', 'Mindfulness Mediation World']",0.29,997.0,0,7wOv2XP17ZZHzEWoBmbi9t,0.0008825,1,434.8503,-19770.898999999998,0,Awakening Rain,63.0,2017-10-15,0.0492,78.73,Pop,2.1816833333333334
166.0,2017,222.0,['Ben Platt'],371.0,457.0,0,0ZWW07BD8W85lUbgx2sn7E,0.0,5,0.0882,-7.674,1,For Forever,62.0,2017-02-03,0.0407,"96,269",Pop,5.016883333333333
419.0,2017,152.0,"['Kygo', 'Justin Jesso']",677.0,0.497,0,0Zbbxnx4SGGHoIow4PpISP,0.0,5,0.0911,-5763.0,1,Stargazing,70.0,2017-09-21,0.0809,"99,137",Pop,3.94755
0.566,2017,174.0,"['PLVTINUM', 'Tarro', 'Ellusive']",568.0,0.79,1,1H47LILEj9nGb74EPcZKWw,0.0,8,269.0,-4.411,1,Champagne & Sunshine (Ellusive Remix),63.0,2017-03-31,0.0791,"109,747",Pop,3.066666666666667
519.0,2017,0.0737,['The Killers'],606.0,942.0,0,5aWhs651KYM26HYM16kRdk,2.23e-06,6,0.0709,-2.598,0,The Man,66.0,2017-09-22,115.0,106.02,Pop,4.168216666666667
321.0,2017,165.0,['NF'],0.739,0.751,0,0we7ShV1o6cPTFjxOADPbC,0.0,2,0.0599,-7.161,1,Outcast,62.0,2017-10-06,292.43835,130.176,Pop,5.345625
431.0,2017,112.0,['Chase Atlantic'],614.0,815.0,1,492PZFHvGTm3RZZYeeUVWT,0.0,0,121.0,-6784.0,1,Okay,65.0,2017-10-04,131.0,"130,049",Pop,3.5384499999999997
722.0,2017,0.164,['SEVENTEEN'],0.781,0.683,0,6Upu6yjkdi0DVI8E3IBZEU,1.53e-06,0,0.16,-4258.0,1,Don't Wanna Cry,70.0,2017-05-22,0.0325,"100,005",Pop,3.39045
284.0,2017,0.01,"['Halsey', 'Lauren Jauregui']",0.69,784.0,0,11EDhDAVDtGPoSar6ootYA,4.08e-05,11,0.22,-4724.0,1,Strangers,64.0,2017-06-02,56.0,"109,969",Pop,3.6867666666666663
573.0,2017,0.00464,"['G-Eazy', 'Kehlani']",565.0,0.771,0,1Eck97uRMlprKOOJN9oO1E,0.0,1,0.0568,-5.22,1,Good Life (with G-Eazy & Kehlani),59.0,2017-03-16,213.0,"168,385",Pop,3.758766666666667
385.0,2017,325.0,['Koe Wetzel'],595.0,281.0,0,6GsNYeGGsV4nz3IqRLAMjK,0.0,0,0.143,-9.4,1,Tell It All Town,57.0,2017-03-01,0.0268,"129,941",Pop,3.877683333333333
0.1,2017,0.00583,"['Keala Settle', 'The Greatest Showman Ensemble']",284.0,0.704,0,2xGjteMU3E1tkEPVFBO08U,0.000115,2,0.0424,-7276.0,1,This Is Me,66.0,2017-10-27,0.186,"191,702",Pop,3.911783333333333
0.0527,2017,762.4442,['Daniel Caesar'],198.0,162.0,0,59acp1OhcvxwVBwQJBYKuX,0.0008825,1,135.0,-15815.0,1,Loose,61.0,2017-08-25,0.0343,"70,453",Pop,3.09205
0.51,2017,713.0,['Blane Howard'],0.54,513.0,0,3lUg5sjsXAJD6BAULCFTA5,0.0,11,149.0,-6978.0,1,Promise to Love Her,59.0,2017-03-10,0.0331,"78,862",Pop,3.2943
0.288,2017,26.0,['Miguel'],654.0,0.587,0,19EnyPZhNPbRoCxAuv5pKD,0.0,10,434.8503,-6331.0,1,Pineapple Skies,62.0,2017-12-01,0.0439,"100,014",Pop,4.689333333333334
514.0,2017,303.0,['Jordan Davis'],519.0,833.0,0,5kp3JbZL1ROMxc32pcpn29,1.39e-06,7,0.169,-4.47,1,Slow Dance In A Parking Lot,60.0,2017-01-01,0.0344,"81,992",Pop,3.23215
726.0,2017,609.0,['Iron & Wine'],512.0,501.0,0,1MxHIIzcTeFnaNsDGY3pfj,6.25e-05,5,0.0973,-9971.0,1,Call It Dreaming,64.0,2017-08-25,0.0325,79.989,Pop,3.8625833333333333
938.0,2017,495.0,['Grupo Jalado'],0.822,705.0,0,5IdaVuUzEDF3T56U5vS5ck,1.2e-05,7,115.0,-3147.0,1,Que Te Vaya Bien,65.0,2017-09-07,0.0373,"94,011",Pop,3.6264499999999997
866.0,2017,617.0,"['El Fantasma', 'Banda los Populares del Llano']",818.0,412.0,0,3APlmd8L4fTpLioW9i8WhZ,0.0,10,254.0,-6.007,1,Vengo a Aclarar - En Vivo,64.0,2017-01-24,109.0,"115,348",Pop,2.609866666666667
0.0283,2017,241.0,['Pink Noise Babies'],161.0,162.0,0,595FX7UUfZmbFgf0LzrwSX,0.0008825,1,112.0,-19770.898999999998,1,Infant Airplane Training Pink Noise - Loopable with No Fade,64.0,2017-09-04,115.0,"127,795",Pop,3.25325
508.0,2017,731.0,"['Jakob Ogawa', 'Clairo']",0.587,565.0,0,2KvbRojbZGMsWr1Nuj5n2f,0.0008825,7,0.169,-9249.0,1,You Might Be Sleeping,62.0,2017-06-16,0.0265,"92,604",Pop,2.4515499999999997
277.0,2017,0.00469,['Young Dolph'],784.0,459.0,1,1QstbjmlSF0xMxGIdvhiGh,0.0,1,0.25,-7614.0,1,Play Wit Yo' Bitch,57.0,2017-02-03,292.43835,75.974,Pop,5.173316666666667
181.0,2017,0.0959,['lilbootycall'],0.7,377.0,0,4a7pHqkM05VQj1ZH5onbHx,0.0,9,133.0,-15.07,1,Sailor Moon,60.0,2017-10-16,292.43835,"130,003",Pop,2.476766666666667
0.577,2017,41.0,"['Ookay', 'Flux Pavilion']",0.55,858.0,0,6btkdvumrTmcFzy3oFpZqS,0.0008825,6,0.0562,-2.58,1,Thief - Flux Pavilion Remix,60.0,2017-08-18,0.0357,145.169,Pop,4.5291500000000005
1e-05,2017,135.0,['The Sound Designers'],0.0659,0.83,0,2bPAX8bgA99aDcLveZpZeW,0.0008825,1,224.0,-16107.0,1,Calming Sea Sound,61.0,2017-01-09,0.0591,"77,408",Pop,1.8717166666666667
135.0,2017,647.0,['Fleet Foxes'],521.0,0.22,0,7d0XkI4iJ32nxeFAHFXbLQ,0.0008825,9,179.0,-10202.0,1,"If You Need To, Keep Time on Me",64.0,2017-06-16,0.0314,104.03,Pop,3.5084500000000003
616.0,2017,762.4442,['Justin Townes Earle'],0.566,231.0,0,2UduNMj9tpsEcBTur8VwH2,2.58e-06,11,109.0,-13718.0,1,Graceland,58.0,2017-04-28,0.0314,"104,136",Pop,3.2439999999999998
241.0,2017,0.0248,['MISSIO'],573.0,754.0,0,6AvslIXIi9iaGvukefyVVK,0.00019,4,104.0,-4788.0,1,Bottom Of The Deep Blue Sea,63.0,2017-05-19,0.0329,"132,964",Pop,3.859783333333333
701.0,2017,122.0,['Electric Guest'],903.0,532.0,0,1kcfGBb6kSrGqNIMW7rAlB,0.0008825,7,0.176,-7188.0,0,Oh Devil,58.0,2017-02-17,0.0593,"96,991",Pop,3.6264499999999997
1e-05,2017,119.0,['Rain Recorders'],152.0,206.0,0,1ewDC0xdTNVmzszuZ93BiO,0.0008825,3,434.8503,-21.578,0,Rainy Alley,62.0,2017-01-09,0.0574,"108,785",Pop,3.4301833333333334
425.0,2017,655.0,['atlas'],785.0,563.0,1,7tjLhVohcthjLc72nXrWT2,0.0008825,6,108.0,-7805.0,1,you're my world,60.0,2017-08-29,103.0,"86,025",Pop,2.6173
379.0,2017,0.0251,['Ansel Elgort'],0.592,741.0,0,3BtA1koBtnClfirgg4BpjI,0.0,1,111.0,-3792.0,0,Thief,62.0,2017-01-27,0.0842,180.038,Pop,3.678
378.0,2017,135.0,['Gus Dapperton'],615.0,475.0,0,6413UUgINHbZsCJeJBFlmT,4.1e-06,8,235.0,-7351.0,0,I'm Just Snacking,61.0,2017-05-17,29.0,"127,982",Pop,3.3019499999999997
1e-05,2017,135.0,['Sky Fall SF'],0.19,635.0,0,03E06FTE8LrhTfdOfDBb2q,0.0008825,10,434.8503,-16847.0,1,Rain Sounds: Raining,62.0,2017-05-05,0.0669,"91,361",Pop,3.4989666666666666
883.0,2017,496.0,['Walker Hayes'],846.0,711.0,0,6UsoV6X96Rox9mfxoz7SFy,0.0,0,247.0,-7939.0,1,You Broke Up with Me,58.0,2017-01-27,61.0,"120,013",Pop,3.2973333333333334
199.0,2017,762.4442,['keshi'],713.0,244.0,1,2KEnu7ABoDpekTUae5rrU0,0.0008825,6,101.0,-15639.0,0,just friends,64.0,2017-12-19,101.0,"119,993",Pop,2.0521000000000003
438.0,2017,0.0528,['Kane Brown'],0.46,821.0,0,4iLeL1aYGcQBsYcWIhXIUO,0.0,4,0.0818,-5.333,0,Found You,59.0,2017-10-06,0.0404,"164,144",Pop,3.19555
1e-05,2017,605.0,['Rain Sounds Factory STHLM'],0.144,999.0,0,1VfrDK40zAC1jzk1Rp6R1j,0.0008825,10,434.8503,-19770.898999999998,0,Rain Sound : Night Time,62.0,2017-04-13,0.0419,"79,182",Pop,3.3299666666666665
219.0,2017,607.0,['Crumb'],494.0,406.0,0,2cOzI3LOIkRIKEidcGZ1Bc,0.0008825,11,122.0,-10725.0,0,Plants,61.0,2017-06-23,0.0416,"81,067",Pop,3.1984
384.0,2017,0.28,['Imagine Dragons'],301.0,672.0,0,31VOknKjFrEX47bZXzqcoF,3.1e-05,2,0.0609,-4497.0,1,Next To Me,71.0,2017-06-23,0.0623,"169,497",Pop,3.8381499999999997
364.0,2017,0.00338,['Yoke Lore'],0.666,665.0,0,3rFeq7vjP5iyhEDssZV49n,0.000104,9,68.0,-5.116,0,Goodpain,59.0,2017-05-23,0.0278,"96,994",Pop,4.366433333333333
408.0,2017,0.11,"['Dove Cameron', 'Sofia Carson', 'Cameron Boyce', 'Booboo Stewart']",625.0,0.98,0,2ziVTVizQdVNC2QhQhNGvg,8.07e-06,5,409.0,-4222.0,0,Ways to Be Wicked,64.0,2017-07-21,132.0,"113,027",Pop,3.6334166666666667
473.0,2017,0.000101,['Fozzy'],418.0,907.0,0,2QQDH8gt4nyxFu2XX6bhG8,0.000433,0,0.346,-3675.0,1,Judas,62.0,2017-10-13,0.0584,99.17,Pop,4.179883333333334
581.0,2017,634.0,"['Kap G', 'Lil Uzi Vert', 'Gunna']",846.0,0.651,1,4kfEy7h6bWBS5OaDpccTap,0.0,7,125.0,-5481.0,0,Marvelous Day (feat. Lil Uzi Vert & Gunna),60.0,2017-11-17,128.0,"140,048",Pop,3.7320166666666665
0.0371,2017,424.0,['Lil Uzi Vert'],266.0,642.0,1,65kp3OFn7JXbCvkm3m2Ui2,0.0,7,0.0943,-5.133,1,Two®,59.0,2017-08-25,0.0694,75.022,Pop,3.0879333333333334
0.23,2017,0.0735,['$uicideBoy$'],0.844,0.533,1,240audWazVjwvwh7XwfSZE,3.46e-06,1,0.0953,-9612.0,1,For the Last Time,61.0,2017-09-05,292.43835,"140,078",Pop,2.6013499999999996
477.0,2017,762.4442,['AJR'],0.566,261.0,0,1xpv74iYg4ZSKHX1WcnTQF,0.0,10,106.0,-8801.0,1,Location - Live from Spotify,57.0,2017-07-28,0.0375,"97,595",Pop,2.9799166666666665
0.572,2017,0.052,"['SiR', 'Masego']",0.85,273.0,1,6NblUCwJXYkQlQ6LhcmSlQ,2.22e-06,7,104.0,-11567.0,0,Ooh Nah Nah (feat. Masego),62.0,2017-01-23,278.0,"116,894",Pop,4.0
