valence,year,acousticness,artists,danceability,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Genre,duration_min
0.766,2019,0.45,['Codfish'],0.619,0.468,0,4EDnXPt4LiqknZ2ClpIzXU,0.0,5,0.127,-6.57,0,Boulevard of Broken Dreams,67.0,17/10/2019,0.245,83.198,Alternative / Indie,2.201
0.607,2019,0.659,['Mabel'],0.623,0.796,0,6ImEBuxsbuTowuHmg3Z2FO,0.0,0,0.115,-2.981,0,Mad Love,73.0,02/08/2019,0.199,197.524,Pop / Indie,2.83
0.441,2019,0.854,['Catie Turner'],0.647,0.176,0,78vv48Ic6syaE6kWqDGY47,0.0,0,0.199,-60.0,1,i luv him.,61.0,27/11/2019,0.075,122.795,Alternative / Indie,3.764
0.355,2019,0.896,['Lana Del Rey'],0.674,0.205,0,5DSi7heBC8eTIFROBvttnp,0.001,2,0.114,-60.0,1,Season Of The Witch,63.0,09/08/2019,0.04,95.984,Pop / Indie,4.119
0.028,2019,0.713,['Masters of Binaurality'],0.205,0.121,0,1yOlQ6v0E3Jgo9iY0dtMyQ,0.001,10,0.11,-60.0,0,Gamma Freq Pads,60.0,20/03/2019,0.049,71.895,R&B / Pop,3.677
0.71,2019,0.213,"['GASHI', 'G-Eazy']",0.84,0.811,1,1N8moY6H0eThviK71VhTzY,0.0,11,0.258,-3.243,0,My Year,62.0,20/09/2019,0.05,145.025,Hip-Hop / Rap,3.172
0.265,2019,0.454,['Julia Jacklin'],0.567,0.235,0,2CxLla7i6lur02aOVMHPMK,0.0,11,0.094,-13.57,1,Someday - triple j Like A Version,57.0,25/07/2019,0.032,81.678,Hip-Hop / Rap,4.415
0.902,2019,0.178,"['Koffee', 'Gunna']",0.856,0.721,0,6xW2g0c5uSoa3S6xk9eI4j,0.0,6,0.091,-60.0,0,W (feat. Gunna),66.0,26/11/2019,0.078,100.98,Hip-Hop / Rap,3.836
0.585,2019,0.331,['Paul Cauthen'],0.776,0.582,0,4B9v2AXBpnA5tBhGTaQG0G,0.001,2,0.093,-60.0,1,Cocaine Country Dancing,58.0,06/09/2019,0.068,92.032,Hip-Hop / Rap,4.271
0.249,2019,0.088,['Labrinth'],0.507,0.441,0,4iddJAOsc6U0hJ3krSJAKn,0.001,7,0.09,-60.0,1,Nate Growing Up,65.0,04/10/2019,0.05,79.016,Pop / Indie,2.565
0.641,2019,0.289,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']",0.714,0.671,0,4PEfJZpVjdclfzZ9XO8uDw,0.0,5,0.325,-60.0,1,Hasta Abajo,73.0,04/10/2019,0.292,169.732,Pop / Indie,3.83
0.484,2019,0.004,['DaBaby'],0.802,0.738,1,6B4KWBeFdHrpVezjTqggWr,0.0,0,0.223,-5.287,0,Taking It Out,59.0,01/03/2019,0.167,151.07,Alternative / Indie,1.973
0.552,2019,0.292,['Esteban Gabriel'],0.623,0.35,0,7LZ8mtSwAwgAopE8cCjeGw,0.0,1,0.09,-8.26,0,Videos y Fotos,58.0,25/10/2019,0.028,130.486,Pop / Indie,3.676
0.471,2019,0.552,['slchld'],0.326,0.66,0,2sFF0K2eHIClZYUqIbAwdb,0.0,9,0.264,-6.68,1,"she likes spring, I prefer winter",66.0,01/03/2019,0.067,78.29,Alternative / Indie,3.457
0.468,2019,0.762,['Cuco'],0.761,0.624,0,36Uc6BhILjfe4VTgweoHZj,0.0,7,0.106,-60.0,1,Hydrocodone,60.0,26/07/2019,0.026,119.946,Alternative / Indie,2.538
0.525,2019,0.001,['Whiskey Myers'],0.542,0.659,0,72geHhNU5UA2hU1QgUzXdE,0.0,2,0.128,-5.128,1,Bury My Bones,57.0,27/09/2019,0.031,128.024,Alternative / Indie,4.331
0.498,2019,0.34,['Lewis Blissett'],0.592,0.783,0,3R8PKPTPgHApBhCt3NUJ0q,0.001,6,0.058,-60.0,0,Killing Butterflies,63.0,28/08/2019,0.251,143.952,Alternative / Indie,2.833
0.508,2019,0.733,"['Grupo Firme', 'Luis Alfonso Partida El Yaki']",0.428,0.483,0,5i4mvYSt8A5tAd1X8wb97g,0.0,0,0.145,-5.618,0,"Porque Te Quiero (Feat. Luis Alfonso Partida ""El Yaki"")",67.0,23/08/2019,0.047,147.97,Latin / Reggaeton,3.828
0.734,2019,0.032,['Maggie Rogers'],0.479,0.667,0,4L9l5x0WuzNtyEBeqzvgPE,0.0,8,0.306,-5.429,1,Overnight,59.0,18/01/2019,0.177,177.958,Latin / Reggaeton,3.339
0.923,2019,0.001,['Miranda Lambert'],0.602,0.73,0,41FLEFSeRCv19OBn0vLiaH,0.0,0,0.095,-60.0,1,It All Comes Out in the Wash,59.0,01/11/2019,0.031,164.029,Pop / Indie,3.58
0.444,2019,0.577,['Rauf & Faik'],0.684,0.76,0,65cYA2DbCETUTylYI75HgP,0.0,10,0.14,-60.0,0,??? ?? ????????,73.0,19/04/2019,0.046,154.033,Alternative / Indie,3.408
0.39,2019,0.05,['Cö Shu Nie'],0.192,0.913,0,0apsgQi5yIbTMhm1wuvnQf,0.0,5,0.283,-60.0,1,asphyxia,65.0,11/12/2019,0.15,82.52,Alternative / Indie,2.915
0.645,2019,0.715,['Maren Morris'],0.351,0.65,0,1XfDYxQ8o7yZN7lbKECwHE,0.0,10,0.351,-6.47,1,Make Out With Me,59.0,08/03/2019,0.08,66.745,Alternative / Indie,2.276
0.241,2019,0.071,"['Dreamville', 'JID', 'EARTHGANG', 'Buddy', 'Guapdad 4000']",0.8,0.826,1,2gtFMLjQpCTGekMi4oXZxN,0.0,1,0.181,-60.0,1,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,59.0,05/07/2019,0.107,148.021,Alternative / Indie,2.057
0.826,2019,0.389,['Vansire'],0.822,0.544,0,61GiMDN1kUiEQK6zHGMdnx,0.001,5,0.108,-60.0,1,Metamodernity,61.0,11/06/2019,0.036,121.968,Pop / Indie,2.711
0.237,2019,0.762,"['Chelsea Cutler', 'Jeremy Zucker']",0.718,0.166,0,0TzeZppPwhEhySYaNRulr9,0.001,6,0.131,-15.82,0,please,64.0,03/05/2019,0.034,97.947,Alternative / Indie,3.651
0.535,2019,0.148,"['Sebastian Yatra', 'Reik']",0.771,0.382,0,5BDP2tky8oMQJPS33frKVp,0.0,1,0.104,-60.0,0,Un Año,73.0,18/01/2019,0.051,94.931,Pop / Indie,2.741
0.253,2019,0.136,"['ROLE MODEL', 'BENEE']",0.72,0.481,0,3WowsoNoWeMqTH2suWv9MW,0.001,8,0.301,-60.0,0,notice me (feat. BENEE),62.0,13/11/2019,0.043,126.005,R&B / Pop,3.198
0.245,2019,0.538,['ilyTOMMY'],0.826,0.26,0,4EfcBQEzf6D3h2VrLD4tsX,0.0,2,0.09,-60.0,1,Us vs the World,62.0,02/03/2019,0.168,110.079,Hip-Hop / Rap,2.036
0.564,2019,0.115,['Hozier'],0.456,0.75,1,4byXh93siQtzKLdjKuJaAF,0.0,9,0.114,-60.0,0,No Plan,57.0,01/03/2019,0.044,80.019,Hip-Hop / Rap,5.346
0.521,2019,0.447,"['Alicia Keys', 'Miguel']",0.531,0.491,0,0XPlSuCVQ1nOhzTpFgnDSz,0.0,5,0.07,-5.47,0,Show Me Love,62.0,17/09/2019,0.042,129.38,Pop / Dance Pop,3.25
0.758,2019,0.141,"['Dalex', 'Lenny Tavárez', 'Anitta', 'Natti Natasha', 'Farruko', 'Justin Quiles']",0.795,0.715,1,1Xnn1TPyr5h0hpRAT4B4EA,0.0,1,0.179,-60.0,1,Bellaquita - Remix,73.0,22/11/2019,0.084,165.941,Pop / Dance Pop,5.079
0.876,2019,0.053,"['Ghetto Kids', 'Guaynaa', 'Mad Fuentes']",0.847,0.736,0,4YqCBC4FwzGXuhixt5cgmm,0.0,1,0.03,-60.0,1,Tra Tra Tra Remix - Remix,72.0,20/06/2019,0.266,160.012,Pop / Dance Pop,2.85
0.687,2019,0.04,"['Loud Luxury', 'Pitbull', 'Nicky Jam', 'Brando']",0.744,0.726,0,6e0CvGZf7CouOpYF8toXHC,0.0,1,0.374,-60.0,1,Body On My,63.0,29/03/2019,0.046,121.985,Pop / Dance Pop,3.208
0.704,2019,0.226,"['Juanes', 'Christian Nodal']",0.757,0.688,0,02lGHA7bFFplYLihnUWTx8,0.0,9,0.237,-60.0,1,Tequila,71.0,22/11/2019,0.112,155.994,Pop / R&B,2.659
0.223,2019,0.001,['Wallows'],0.449,0.825,0,0Jgbauc8Nv2OOjR5ERW28B,0.0,11,0.208,-5.177,1,Just Like A Movie,60.0,06/09/2019,0.037,135.934,Pop / R&B,4.127
0.233,2019,0.017,['Boy In Space'],0.616,0.469,0,4cB00WOFuQFLoDpnydcx8c,0.0,0,0.111,-7.38,1,7UP,63.0,30/05/2019,0.027,135.035,Pop / Indie,3.393
0.494,2019,0.001,['Paul Amp'],0.766,0.649,0,3ni5wRSp4mB4OvHwk0SNi5,0.001,1,0.137,-13.051,1,The Train,59.0,13/01/2019,0.096,127.996,Alternative / Indie,3.281
0.305,2019,0.233,['LUCKI'],0.78,0.453,1,7ibRB2S2WOfPKSvYkhcYtj,0.0,6,0.114,-60.0,1,4 The Betta,58.0,25/10/2019,0.292,155.984,Pop / Indie,2.202
0.756,2020,0.221,"['24kGoldn', 'iann dior']",0.7,0.722,1,3tjFYV6RSFtuktYl3ZtYcq,0.0,7,0.272,-3.558,0,Mood (feat. iann dior),86.5,24/07/2020,0.037,90.989,Pop / R&B,2.342
0.347,2020,0.114,"['Pop Smoke', 'Lil Baby', 'DaBaby']",0.823,0.586,1,0PvFJmanyNQMseIFrU708S,0.0,6,0.193,-60.0,0,For The Night (feat. Lil Baby & DaBaby),86.5,03/07/2020,0.2,125.971,Hip-Hop / Rap,3.175
0.357,2020,0.019,"['Cardi B', 'Megan Thee Stallion']",0.935,0.454,1,4Oun2ylbjFKMPTiaSbbCih,0.0,1,0.082,-7.509,1,WAP (feat. Megan Thee Stallion),86.5,07/08/2020,0.292,133.073,Pop / R&B,3.126
0.522,2020,0.244,"['Drake', 'Lil Durk']",0.761,0.518,1,2SAqBLGA283SUiwJ3xOUVI,0.0,0,0.107,-60.0,1,Laugh Now Cry Later (feat. Lil Durk),86.5,14/08/2020,0.134,133.976,Hip-Hop / Rap,4.358
0.682,2020,0.468,['Ariana Grande'],0.737,0.802,1,35mvY5S1H3J2QZyna3TFe0,0.0,0,0.093,-60.0,1,positions,86.5,30/10/2020,0.088,144.015,Pop / Indie,2.872
0.145,2020,0.401,"['Bad Bunny', 'Jhay Cortez']",0.731,0.573,1,47EiUVwUp4C9fGccaPuUCS,0.0,4,0.113,-60.0,0,Dakiti,86.5,30/10/2020,0.054,109.928,Pop / Indie,3.418
0.543,2020,0.65,['Pop Smoke'],0.709,0.548,1,1tkg4EHVoqnhR6iFEXb60y,0.0,10,0.133,-60.0,1,What You Know Bout Love,86.5,03/07/2020,0.292,83.995,R&B / Pop,2.667
0.471,2020,0.256,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",0.799,0.66,1,02kDW379Yfd5PzW5A6vuGt,0.0,1,0.111,-60.0,0,Lemonade,86.5,14/08/2020,0.079,140.04,Pop / Dance Pop,3.257
0.485,2020,0.237,['Ariana Grande'],0.83,0.585,1,6Im9k8u9iIzKMrmV7BWtlF,0.0,0,0.248,-60.0,1,34+35,86.5,30/10/2020,0.094,109.978,Pop / Dance Pop,2.895
0.372,2020,0.196,"['Justin Bieber', 'Chance the Rapper']",0.673,0.704,0,5u1n1kITHCxxp8twBcZxWy,0.0,6,0.09,-8.056,1,Holy (feat. Chance The Rapper),86.5,18/09/2020,0.36,86.919,Indie Pop,3.535
0.334,2020,0.001,['The Weeknd'],0.514,0.73,0,0VjIjW4GlUZAMYd2vXMi3b,0.0,1,0.09,-60.0,1,Blinding Lights,86.5,20/03/2020,0.06,171.005,Pop / Indie,3.334
0.08,2020,0.003,['Juice WRLD'],0.65,0.613,1,2U5WueTLIK5WJLD7mvDODv,0.0,9,0.267,-6.13,0,Wishing Well,86.5,10/07/2020,0.128,149.972,Pop / Indie,3.244
0.737,2020,0.011,['BTS'],0.746,0.765,0,0t1kP63rueHleOhQkYSXFY,0.0,6,0.094,-4.41,0,Dynamite,86.5,28/08/2020,0.099,114.044,Pop / Indie,3.318
0.27,2020,0.584,['Conan Gray'],0.357,0.425,0,4xqrdfXkTW4T0RauPLv3WA,0.0,5,0.322,-60.0,1,Heather,86.5,20/03/2020,0.033,102.078,Hip-Hop / Rap,3.301
0.093,2020,0.864,"['Justin Bieber', 'benny blanco']",0.631,0.239,1,4y4spB9m0Q6026KfkAvy9Q,0.0,11,0.116,-7.071,0,Lonely (with benny blanco),86.5,16/10/2020,0.04,79.859,Hip-Hop / Rap,2.488
0.151,2020,0.056,['Ritt Momney'],0.399,0.491,0,6AGOKlMZWLCaEJGnaROtF9,0.001,6,0.11,-60.0,0,Put Your Records On,86.5,24/04/2020,0.054,91.066,Hip-Hop / Rap,3.508
0.535,2020,0.017,"['Juice WRLD', 'Marshmello']",0.625,0.814,1,2Y0wPrPQBrGhoLn14xRYCG,0.0,0,0.158,-60.0,1,Come & Go (with Marshmello),86.5,10/07/2020,0.066,144.991,Hip-Hop / Rap,3.425
0.08,2020,0.786,['Tate McRae'],0.642,0.374,0,45bE4HXI0AwGZXfZtMp8JR,0.0,4,0.091,-60.0,1,you broke me first,86.5,17/04/2020,0.054,124.099,Pop / Indie,2.821
0.716,2020,0.218,['Billie Eilish'],0.889,0.34,0,54bFM56PmE4YLRnqpW6Tha,0.001,11,0.055,-60.0,0,Therefore I Am,86.5,12/11/2020,0.07,94.009,Pop / Indie,2.905
0.775,2020,0.11,['Jack Harlow'],0.794,0.756,1,4DuUwzP4ALMqpquHU0ltAB,0.0,5,0.247,-7.16,0,Tyler Herro,86.5,22/10/2020,0.136,123.066,Pop / Indie,2.608
0.835,2020,0.063,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",0.904,0.723,1,2MbdDtCv5LUVjYy9RuGTgC,0.0,11,0.185,-60.0,0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",86.5,24/06/2020,0.26,145.013,Indie Pop / Alternative,3.791
0.456,2020,0.191,['Luke Combs'],0.487,0.65,0,6IBcOGPsniK3Pso1wHIhew,0.0,0,0.093,-60.0,1,Forever After All,86.0,23/10/2020,0.025,151.964,Pop / Indie,3.876
0.45,2020,0.057,"['DJ Khaled', 'Drake']",0.8,0.56,1,6EDO9iiTtwNv6waLwa1UUq,0.0,5,0.134,-4.818,0,POPSTAR (feat. Drake),86.5,17/07/2020,0.261,163.071,Hip-Hop / Rap,3.337
0.116,2020,0.345,['Polo G'],0.832,0.534,1,1VLtjHwRWOVJiE5Py7JxoQ,0.0,1,0.165,-60.0,0,Martin & Gina,86.5,15/05/2020,0.253,93.924,Hip-Hop / Rap,2.214
0.173,2020,0.36,['Ariana Grande'],0.487,0.534,0,3UoULw70kMsiVXxW0L3A33,0.0,0,0.1,-60.0,0,pov,86.5,30/10/2020,0.056,131.798,Hip-Hop / Rap,3.365
0.415,2020,0.007,"['21 Savage', 'Metro Boomin']",0.819,0.626,1,5SWnsxjhdcEDc7LJjq9UHk,0.001,10,0.167,-60.0,0,Runnin,86.0,02/10/2020,0.202,143.01,Hip-Hop / Rap,3.265
0.704,2020,0.231,"['21 Savage', 'Metro Boomin', 'Drake']",0.647,0.667,1,4Q34FP1AT7GEl9oLgNtiWj,0.0,5,0.133,-60.0,1,Mr. Right Now (feat. Drake),86.0,02/10/2020,0.292,172.08,Pop / Indie,3.231
0.132,2020,0.131,['Shawn Mendes'],0.333,0.637,0,5KCbr5ndeby4y4ggthdiAb,0.0,1,0.149,-60.0,0,Wonder,86.5,02/10/2020,0.058,139.898,Alternative / Indie,2.878
0.322,2020,0.047,"['Kane Brown', 'Swae Lee', 'Khalid']",0.727,0.626,0,5f1joOtoMeyppIcJGZQvqJ,0.0,7,0.126,-60.0,1,Be Like That - feat. Swae Lee & Khalid,86.5,10/07/2020,0.073,86.97,Alternative / Indie,3.19
0.298,2020,0.005,"['Machine Gun Kelly', 'blackbear']",0.731,0.675,1,7kDUspsoYfLkWnZR7qwHZl,0.0,5,0.141,-60.0,0,my ex's best friend (with blackbear),86.5,25/09/2020,0.043,124.939,Alternative / Indie,2.324
0.269,2020,0.487,"['Pop Smoke', 'Lil Tjay']",0.48,0.602,1,5rZlwNFl01HqLWBQGryKSm,0.0,10,0.085,-60.0,0,Mood Swings (feat. Lil Tjay),86.5,03/07/2020,0.292,179.798,R&B / Pop,3.556
0.661,2020,0.068,"['Ariana Grande', 'Doja Cat']",0.789,0.742,1,5GkQIP5mWPi4KZLLXeuFTT,0.0,10,0.166,-60.0,0,motive (with Doja Cat),86.5,30/10/2020,0.065,116.965,Hip-Hop / Rap,2.8
0.774,2020,0.235,['Ashnikko'],0.834,0.663,1,0AUvWawuP0ibk4SQ3sIZjk,0.0,8,0.372,-60.0,1,Daisy,86.5,09/07/2020,0.133,121.876,Pop / Indie,2.442
0.462,2020,0.25,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",0.8,0.658,1,7hxHWCCAIIxFLCzvDgnQHX,0.0,1,0.111,-60.0,0,"Lemonade (feat. Gunna, Don Toliver & NAV)",86.5,28/08/2020,0.079,140.042,Hip-Hop / Trap,3.257
0.581,2020,0.316,"['Chris Brown', 'Young Thug']",0.755,0.578,1,1IIKrJVP1C9N7iPtG6eOsK,0.0,0,0.25,-60.0,0,Go Crazy,86.5,08/05/2020,0.145,94.148,Pop / Dance Pop,2.949
0.915,2020,0.009,"['Dua Lipa', 'DaBaby']",0.702,0.825,0,463CkQjx2Zk1yXoBuierM9,0.0,6,0.067,-60.0,0,Levitating (feat. DaBaby),86.5,01/10/2020,0.06,102.977,Pop / Dance Pop,3.384
0.59,2020,0.428,['Morgan Wallen'],0.457,0.774,0,0tbjiOUl4k492KPdWZS9sy,0.0,0,0.119,-5.201,1,7 Summers,82.0,14/08/2020,0.034,200.0,Pop / Indie,3.502
0.259,2020,0.001,['Miley Cyrus'],0.705,0.814,0,27ycaQnQAxaPiyeg3nr2aB,0.001,4,0.203,-60.0,0,Midnight Sky,86.5,14/08/2020,0.035,110.0,Pop / Dance Pop,3.721
0.386,2020,0.002,"['CORPSE', 'Savage Ga$p']",0.614,0.937,1,7bCfHiRcfUjG0YVVNUL7Ve,0.001,1,0.103,-60.0,1,E-GIRLS ARE RUINING MY LIFE!,86.0,25/09/2020,0.115,84.98,Indie Pop / Alternative,1.753
0.348,2020,0.731,"['Powfu', 'beabadoobee']",0.726,0.431,0,7eJMfftS33KTjuF7lTsMCx,0.0,8,0.435,-60.0,0,death bed (coffee for your head),86.5,08/02/2020,0.135,144.026,Indie Pop / Alternative,2.889
0.609,2020,0.105,"['Maluma', 'The Weeknd']",0.766,0.788,0,0GzuHFG4Ql6DoyxFRnIk3F,0.0,6,0.142,-60.0,0,Hawái - Remix,86.5,05/11/2020,0.292,179.984,Latin / Reggaeton,3.341
0.745,2020,0.061,"['DDG', 'Blueface']",0.928,0.341,1,7o4gBbTM6UBLkOYPw9xMCz,0.0,11,0.162,-60.0,0,Moonwalking in Calabasas (feat. Blueface) - Remix,84.0,30/10/2020,0.103,129.966,Hip-Hop / Rap,2.837
0.303,2020,0.232,['The Kid LAROI'],0.719,0.598,0,5psEZhQu6lukjhavJo4AbC,0.0,9,0.115,-60.0,1,SO DONE,86.5,23/10/2020,0.077,142.592,Pop / Indie,2.109
0.453,2020,0.01,['Don Toliver'],0.629,0.692,1,527k23H0A4Q0UJN3vGs0Da,0.001,5,0.435,-60.0,1,After Party,86.0,13/03/2020,0.038,162.948,Pop / Indie,2.799
0.286,2020,0.022,"['Pop Smoke', '50 Cent', 'Roddy Ricch']",0.49,0.618,1,1H7KnK26kc1YyellpbINEn,0.0,1,0.259,-60.0,1,The Woo (feat. 50 Cent & Roddy Ricch),86.5,03/07/2020,0.104,99.7,Hip-Hop / Rap,3.36
0.325,2020,0.098,"['Big Sean', 'Post Malone']",0.724,0.675,1,33gwZOGJWEZ7dRWPqPxBEZ,0.0,2,0.351,-60.0,1,Wolves (feat. Post Malone),85.0,04/09/2020,0.087,160.048,Hip-Hop / Rap,3.329
0.522,2020,0.157,"['The Kid LAROI', 'Juice WRLD']",0.487,0.74,1,2rPHUAeUPbNgTmK18FPTiZ,0.0,6,0.435,-60.0,1,GO (feat. Juice WRLD),83.0,24/07/2020,0.094,73.779,Hip-Hop / Rap,3.028
0.533,2020,0.149,['Polo G'],0.783,0.479,1,3JKgcAa7r07ocVWcV8bS0H,0.0,7,0.101,-60.0,1,21,84.0,15/05/2020,0.292,176.027,Pop / Indie,2.73
0.464,2020,0.08,['Ariana Grande'],0.719,0.607,1,7Dx9Z6Aon1qPS2N0rHSWTe,0.0,8,0.125,-5.156,1,just like magic,85.0,30/10/2020,0.165,128.006,Pop / Indie,2.498
0.905,2020,0.168,"['Joel Corry', 'MNEK']",0.734,0.874,0,6cx06DFPPHchuUAcTxznu9,0.0,8,0.049,-60.0,1,Head & Heart (feat. MNEK),86.5,03/07/2020,0.066,122.953,Pop / Dance Pop,2.767
0.647,2020,0.291,"['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']",0.701,0.65,1,0ada5XsQGLPUVbmTCkAP49,0.0,6,0.112,-60.0,1,Hate The Other Side (with Marshmello & The Kid Laroi),84.0,10/07/2020,0.104,90.003,Hip-Hop / Rap,2.67
0.225,2020,0.042,['Juice WRLD'],0.706,0.625,1,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0.129,-60.0,1,Righteous,84.0,10/07/2020,0.031,142.948,Pop / Indie,4.036
0.161,2020,0.114,"['Gunna', 'Young Thug']",0.825,0.458,1,3nS9a01VvXHQriLqJYwRqG,0.0,0,0.102,-7.47,1,DOLLAZ ON MY HEAD (feat. Young Thug),83.0,22/05/2020,0.058,145.115,Hip-Hop / Rap,3.296
0.574,2020,0.601,['Morgan Wallen'],0.621,0.882,0,0eBXyY4SatzpE7opnzgXvz,0.0,6,0.132,-5.01,1,More Than My Hometown,81.0,17/04/2020,0.046,126.014,Country Pop,3.61
0.685,2020,0.125,['blackbear'],0.782,0.559,1,2mt1IqcFyY1zmYZT8Q3xw9,0.0,6,0.385,-60.0,0,hot girl bummer,86.0,21/08/2020,0.077,129.992,Pop / Indie,3.139
0.761,2020,0.234,"['Jawsh 685', 'Jason Derulo']",0.767,0.481,1,1xQ6trAsedVPCdbtDAmk0c,0.0,0,0.269,-8.52,0,Savage Love (Laxed - Siren Beat),86.5,11/06/2020,0.08,150.076,Pop / Dance Pop,2.856
0.382,2020,0.519,"['Ariana Grande', 'The Weeknd']",0.411,0.522,0,7E1jVNoWuemqUryI4FxsVD,0.0,0,0.398,-60.0,1,off the table (with The Weeknd),85.0,30/10/2020,0.098,88.332,R&B / Pop,3.999
0.195,2020,0.008,['Pop Smoke'],0.688,0.647,1,25zlnOAzbVoOzIeXSvQFf1,0.0,2,0.095,-7.258,1,Got It On Me,85.0,03/07/2020,0.19,88.834,Hip-Hop / Rap,2.743
0.564,2020,0.135,"['Lil Baby', '42 Dugg']",0.926,0.542,1,6gxKUmycQX7uyMwJcweFjp,0.0,1,0.088,-60.0,1,We Paid (feat. 42 Dugg),82.0,01/05/2020,0.292,135.14,Hip-Hop / Rap,3.032
0.349,2020,0.207,['Lil Mosey'],0.774,0.554,1,6wJYhPfqk3KGhHRG76WzOh,0.0,0,0.132,-60.0,1,Blueberry Faygo,84.0,07/02/2020,0.038,99.034,Hip-Hop / Rap,2.709
0.45,2020,0.007,['BTS'],0.566,0.716,0,249gnXrbfmV8NG6jTEMSwD,0.0,1,0.37,-60.0,1,Life Goes On,86.5,20/11/2020,0.042,81.068,Pop / Indie,3.458
0.8,2020,0.294,['Lee Brice'],0.643,0.79,0,14GwnOeC9qYEKEA6uOZepa,0.0,4,0.107,-60.0,1,One Of Them Girls,80.0,10/04/2020,0.046,95.987,Pop / Indie,3.148
0.826,2020,0.017,['Jack Harlow'],0.923,0.604,1,1jaTQ3nqY3oAAYyCTbIvnM,0.0,11,0.272,-60.0,0,WHATS POPPIN,84.0,13/03/2020,0.245,145.062,Hip-Hop / Rap,2.329
0.459,2020,0.146,"['Money Man', 'Lil Baby']",0.868,0.638,1,7v96VvFLS0wSYT8kewNLRy,0.001,2,0.093,-60.0,1,24 (feat. Lil Baby),82.0,14/08/2020,0.074,126.03,Hip-Hop / Rap,3.048
0.753,2020,0.033,['Jason Derulo'],0.789,0.711,0,59qrUpoplZxbIZxk6X0Bm3,0.0,2,0.088,-60.0,1,Take You Dancing,86.5,22/07/2020,0.041,112.985,Pop / Dance Pop,3.172
0.092,2020,0.07,"['Ariana Grande', 'Ty Dolla $ign']",0.552,0.599,0,14gkWVFMwdxBMyqBw1wmIg,0.0,1,0.099,-5.75,0,safety net (feat. Ty Dolla $ign),84.0,30/10/2020,0.04,161.884,R&B / Hip-Hop,3.474
0.393,2020,0.005,"['J Balvin', 'Tainy', 'Dua Lipa', 'Bad Bunny']",0.571,0.693,0,0EhpEsp4L0oRGM0vmeaN5e,0.0,6,0.173,-60.0,0,UN DIA (ONE DAY) (Feat. Tainy),86.5,24/07/2020,0.054,168.169,Latin / Reggaeton,3.871
0.387,2020,0.042,"['Future', 'Lil Uzi Vert']",0.752,0.658,1,0k7wmahjkn389wAZdz19Cv,0.0,0,0.093,-6.297,1,Drankin N Smokin,80.0,13/11/2020,0.292,151.951,Hip-Hop / Rap,3.559
0.57,2020,0.176,['Juice WRLD'],0.747,0.622,1,4K06PO78fW4mnBVenxGNob,0.0,11,0.151,-60.0,1,Conversations,82.0,10/07/2020,0.084,159.93,Hip-Hop / Rap,3.028
0.547,2020,0.007,"['Travis Scott', 'Young Thug', 'M.I.A.']",0.835,0.699,1,4jVBIpuOiMj1crqd8LoCrJ,0.0,8,0.195,-60.0,0,FRANCHISE (feat. Young Thug & M.I.A.),85.0,25/09/2020,0.277,154.981,Pop / Indie,3.38
0.298,2020,0.147,"['Rod Wave', 'Lil Baby']",0.874,0.443,1,0qJeyYAgv6UpvewUxRXAhb,0.0,5,0.124,-60.0,0,Rags2Riches 2 (feat. Lil Baby),81.0,07/08/2020,0.241,118.004,Hip-Hop / Rap,3.933
0.456,2020,0.081,['Ariana Grande'],0.772,0.506,1,0sci7ppTZFm4mjcH3nu8yO,0.0,6,0.182,-60.0,0,nasty,83.0,30/10/2020,0.139,127.894,Hip-Hop / Rap,3.346
0.229,2020,0.074,"['DJ Khaled', 'Drake']",0.695,0.343,1,35RJhm1pEovTBwnNR0zWad,0.0,5,0.107,-60.0,1,GREECE (feat. Drake),86.5,16/07/2020,0.043,85.84,Pop / Indie,3.648
0.322,2020,0.762,['Noah Cyrus'],0.708,0.186,0,6J2LdBN97cDWn0MLxYh9HB,0.0,9,0.078,-60.0,0,July,85.0,15/05/2020,0.042,72.541,Hip-Hop / Rap,2.602
0.4,2020,0.015,['King Von'],0.82,0.592,1,7fEoXCZTZFosUFvFQg1BmW,0.0,1,0.121,-7.002,1,Took Her To The O,81.0,06/03/2020,0.29,159.98,Pop / Indie,3.27
0.306,2020,0.224,"['Juice WRLD', 'The Weeknd']",0.694,0.685,1,6wQlQrTY5mVS8EGaFZVwVF,0.0,6,0.124,-60.0,0,Smile (with The Weeknd),84.0,10/07/2020,0.133,158.831,Pop / Indie,3.27
0.599,2020,0.801,['Ariana Grande'],0.499,0.462,1,3ko9jEHNt4O5fjKN65ULJp,0.0,0,0.095,-60.0,1,shut up,83.0,30/10/2020,0.031,127.698,Pop / Indie,2.629
